Year,Week,Ranking,TV,movie_zh_name,first_air_date,genre_ids,category,id,origin_country,original_language,overview,imdb_score,popularity,vote_average,vote_count
2022,6,3,Delicious Romance,愛很美味,2021/11/26,"18, 35",,139640,CN,zh,"Delicious Romance follows three urban beauties whose lives reflect to varying degrees the intimacy between contemporary men and women. Among them, Liu Jing is a perfectionist food blogger who is extremely picky when it comes to finding a partner. Divorced anchor Fang Xin is troubled by love despite her outstanding looks. Xia Meng is a corporate powerhouse whose success has made her boyfriend feel insecure. These women who have experienced hardships in business, oppression in the workplace and setbacks in their relationships come to have a new understanding towards life.",,2.79,8,2
2022,6,4,Demon Slayer: Kimetsu no Yaiba,鬼滅之刃,2019/4/6,"16, 10765, 10759",,85937,JP,ja,"It is the Taisho Period in Japan. Tanjiro, a kindhearted boy who sells charcoal for a living, finds his family slaughtered by a demon. To make matters worse, his younger sister Nezuko, the sole survivor, has been transformed into a demon herself. Though devastated by this grim reality, Tanjiro resolves to become a demon slayer so that he can turn his sister back into a human, and kill the demon that massacred his family.",,177.86,8.8,3802
2022,6,5,Bulgasal: Immortal Souls,不可殺：永生之靈,2021/12/18,"18, 10765, 10759","奇幻, 驚悚",137520,KR,ko,The story of a woman who has gone through several reincarnations over the course of 600 years and remembers all of her past lives and a man who has lived for over 600 years as a mythical creature that feeds off human blood and is cursed with immortality.,7.3,26.029,8.1,19
2022,6,6,Encounter,男朋友,2018/11/28,18,浪漫,83941,KR,ko,"It all started with an encounter between a young, ordinary man and a woman whose life has been designed by her influential parents. May it be fate or sheer coincidence, it was a picturesque sunset-lit evening in Cuba that brought them together. And as if they were put under a spell, they were drawn to each other despite the hardships and agony that they were meant to face inevitably. To those around them, the mans actions and words may seem like nothing but of a young, foolish mans youthful infatuation, but to them, it is love.",7.5,3.799,7.6,18
2022,6,7,Light the Night,華燈初上,2021/11/27,"18, 9648, 80",,130330,TW,zh,"Taking the hotel on Linsen North Road in Taiwan as the background, it is a realistic drama that describes the love and hatred between the Japanese-style hotel proprietress and Yang Jin Hua in 1988 and a group of amorous ladies under her.",,29.741,8.8,13
2022,6,8,Gold Leaf,茶金,2021/11/13,18,,127579,TW,zh,"In 1949, the only daughter of the largest tea factory in Taiwan was supposed to marry a man to take over her life and her fathers huge business. After she divorced, who was her own master became a question. To prove her worth, she intervenes in the family business that was in high debt. In an era when there was no ""businesswoman"", she led the crumbling tea factory to the world in the ""tea wars.",,2.084,0,0
2022,6,9,Crash Landing on You,愛的迫降,2019/12/14,"18, 35","浪漫, 喜劇",94796,KR,ko,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.",8.7,62.23,8.8,284
2022,7,1,All of Us Are Dead,殭屍校園,2022/1/28,"18, 10765","網路漫改, 青少年",99966,KR,ko,A high school becomes ground zero for a zombie virus outbreak. Trapped students must fight their way out  or turn into one of the rabid infected.,7.5,1099.106,8.5,1873
2022,7,10,Encounter,男朋友,2018/11/28,18,浪漫,83941,KR,ko,"It all started with an encounter between a young, ordinary man and a woman whose life has been designed by her influential parents. May it be fate or sheer coincidence, it was a picturesque sunset-lit evening in Cuba that brought them together. And as if they were put under a spell, they were drawn to each other despite the hardships and agony that they were meant to face inevitably. To those around them, the mans actions and words may seem like nothing but of a young, foolish mans youthful infatuation, but to them, it is love.",7.5,3.799,7.6,18
2022,7,2,Inventing Anna,創造安娜,2022/2/11,18,,95665,US,en,"A journalist with a lot to prove investigates the case of Anna Delvey, the Instagram-legendary German heiress who stole the hearts of New Yorks social scene  and stole their money as well.",,240.75,6.8,96
2022,7,3,Fishbowl Wives,金魚妻,2022/2/14,18,,154861,JP,ja,"Due to an accident, Sakura Hiraga gave up on her dream. She is now married and her husband runs a hair salon. They live in a luxurious penthouse apartment. Her life seems glamorous and she is envied by everyone. What everyone does not know is that Sakura Hiraga is abused physically and verbally by her husband. She is unable to leave her situation. Sakura Hiraga considers herself a goldfish in a fishbowl. One day, due to a goldfish, she meets a man.",,23.497,5.8,4
2022,7,4,Our Beloved Summer,那年，我們的夏天,2021/12/6,"35, 18","浪漫, 喜劇",135897,KR,ko,"Years after filming a viral documentary in high school, two bickering ex-lovers get pulled back in front of the camera  and into each other's lives.",8.4,18.872,8.9,19
2022,7,5,Demon Slayer: Kimetsu no Yaiba,鬼滅之刃,2019/4/6,"16, 10765, 10759",,85937,JP,ja,"It is the Taisho Period in Japan. Tanjiro, a kindhearted boy who sells charcoal for a living, finds his family slaughtered by a demon. To make matters worse, his younger sister Nezuko, the sole survivor, has been transformed into a demon herself. Though devastated by this grim reality, Tanjiro resolves to become a demon slayer so that he can turn his sister back into a human, and kill the demon that massacred his family.",,177.86,8.8,3802
2022,7,6,Crash Landing on You,愛的迫降,2019/12/14,"18, 35","浪漫, 喜劇",94796,KR,ko,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.",8.7,62.23,8.8,284
2022,7,7,Delicious Romance,愛很美味,2021/11/26,"18, 35",,139640,CN,zh,"Delicious Romance follows three urban beauties whose lives reflect to varying degrees the intimacy between contemporary men and women. Among them, Liu Jing is a perfectionist food blogger who is extremely picky when it comes to finding a partner. Divorced anchor Fang Xin is troubled by love despite her outstanding looks. Xia Meng is a corporate powerhouse whose success has made her boyfriend feel insecure. These women who have experienced hardships in business, oppression in the workplace and setbacks in their relationships come to have a new understanding towards life.",,2.79,8,2
2022,7,8,Forecasting Love and Weather,氣象廳的人們：社內戀愛殘酷史篇,2022/2/12,18,"浪漫, 喜劇",152511,KR,ko,"Inside a national weather service, love proves just as difficult to predict as rain or shine for a diligent forecaster and her free-spirited co-worker.",7.1,32.053,9.1,20
2022,7,9,Thirty-Nine,三十九,2022/2/16,18,浪漫,131028,KR,ko,"Leaning on each other through thick and thin, a trio of best friends stand together as they experience life, love and loss on the brink of turning 40.",7.7,10.62,9.4,10
2022,8,1,Inventing Anna,創造安娜,2022/2/11,18,,95665,US,en,"A journalist with a lot to prove investigates the case of Anna Delvey, the Instagram-legendary German heiress who stole the hearts of New Yorks social scene  and stole their money as well.",,240.75,6.8,96
2022,8,10,Demon Slayer: Kimetsu no Yaiba,鬼滅之刃,2019/4/6,"16, 10765, 10759",,85937,JP,ja,"It is the Taisho Period in Japan. Tanjiro, a kindhearted boy who sells charcoal for a living, finds his family slaughtered by a demon. To make matters worse, his younger sister Nezuko, the sole survivor, has been transformed into a demon herself. Though devastated by this grim reality, Tanjiro resolves to become a demon slayer so that he can turn his sister back into a human, and kill the demon that massacred his family.",,177.86,8.8,3802
2022,8,2,Fishbowl Wives,金魚妻,2022/2/14,18,,154861,JP,ja,"Due to an accident, Sakura Hiraga gave up on her dream. She is now married and her husband runs a hair salon. They live in a luxurious penthouse apartment. Her life seems glamorous and she is envied by everyone. What everyone does not know is that Sakura Hiraga is abused physically and verbally by her husband. She is unable to leave her situation. Sakura Hiraga considers herself a goldfish in a fishbowl. One day, due to a goldfish, she meets a man.",,23.497,5.8,4
2022,8,3,All of Us Are Dead,殭屍校園,2022/1/28,"18, 10765","網路漫改, 青少年",99966,KR,ko,A high school becomes ground zero for a zombie virus outbreak. Trapped students must fight their way out  or turn into one of the rabid infected.,7.5,1099.106,8.5,1873
2022,8,4,Thirty-Nine,三十九,2022/2/16,18,浪漫,131028,KR,ko,"Leaning on each other through thick and thin, a trio of best friends stand together as they experience life, love and loss on the brink of turning 40.",7.7,10.62,9.4,10
2022,8,5,Forecasting Love and Weather,氣象廳的人們：社內戀愛殘酷史篇,2022/2/12,18,"浪漫, 喜劇",152511,KR,ko,"Inside a national weather service, love proves just as difficult to predict as rain or shine for a diligent forecaster and her free-spirited co-worker.",7.1,32.053,9.1,20
2022,8,6,Our Beloved Summer,那年，我們的夏天,2021/12/6,"35, 18","浪漫, 喜劇",135897,KR,ko,"Years after filming a viral documentary in high school, two bickering ex-lovers get pulled back in front of the camera  and into each other's lives.",8.4,18.872,8.9,19
2022,8,7,Twenty Five Twenty One,二十五，二十一,2022/2/12,18,浪漫,129888,KR,ko,"The dreams of two young people are crushed by an overwhelming financial crisis in the 1990s. But when they reunite at the ages of 25 and 21, the spirited pair finds friendship and affection in times of adversity as they venture into adulthood together.",8.7,111.889,8.5,20
2022,8,8,Crash Landing on You,愛的迫降,2019/12/14,"18, 35","浪漫, 喜劇",94796,KR,ko,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.",8.7,62.23,8.8,284
2022,8,9,Juvenile Justice,少年法庭,2022/2/25,"18, 80","犯罪, 法庭",112833,KR,ko,A tough judge balances her aversion to minor offenders with firm beliefs on justice and punishment as she tackles complex cases inside a juvenile court.,8,281.402,8.3,19
2022,9,1,Juvenile Justice,少年法庭,2022/2/25,"18, 80","犯罪, 法庭",112833,KR,ko,A tough judge balances her aversion to minor offenders with firm beliefs on justice and punishment as she tackles complex cases inside a juvenile court.,8,281.402,8.3,19
2022,9,10,Our Beloved Summer,那年，我們的夏天,2021/12/6,"35, 18","浪漫, 喜劇",135897,KR,ko,"Years after filming a viral documentary in high school, two bickering ex-lovers get pulled back in front of the camera  and into each other's lives.",8.4,18.872,8.9,19
2022,9,2,Inventing Anna,創造安娜,2022/2/11,18,,95665,US,en,"A journalist with a lot to prove investigates the case of Anna Delvey, the Instagram-legendary German heiress who stole the hearts of New Yorks social scene  and stole their money as well.",,240.75,6.8,96
